id,review_text,source,product_category,rating,label,clean_text,label_encoded
1091,support team sanga contact garna lastai garo bhayo,daraz.com.np,Electronics,1.0,customer_service,support team sanga contact garna lastai garo,0
1092,refund process clear chaina customer lai confuse banaucha,daraz.com.np,Electronics,2.0,customer_service,refund process clear chaina customer confuse banaucha,0
1093,exchange ko lagi apply gareko tara update nai chaina,daraz.com.np,Electronics,2.0,customer_service,exchange apply update nai chaina,0
1094,seller le delivery pachi message herera reply nai diena,daraz.com.np,Electronics,1.0,customer_service,seller delivery pachi message herera reply nai diena,0
1095,customer care ko behaviour ramro thiyena help garena,daraz.com.np,Electronics,1.0,customer_service,customer care behaviour ramro thiyena help garena,0
1096,delivery ekdam dhilo bhayo expected time bhanda dherai pachi aayo,daraz.com.np,Electronics,2.0,delivery,delivery ekdam dhilo expected time bhanda dherai pachi,1
1097,package aauda box ali damage thiyo tara item thik thiyo,daraz.com.np,Electronics,3.0,delivery,package aauda box ali damage item thik,1
1098,delivery boy ko behaviour ali rude lagyo,daraz.com.np,Electronics,2.0,delivery,delivery boy behaviour ali rude lagyo,1
1099,order gareko item ko satta arkai product deliver bhayo,daraz.com.np,Electronics,1.0,delivery,order item satta arkai product deliver,1
1100,delivery time ekdam fast thiyo 2 din mai paaye,daraz.com.np,Electronics,5.0,delivery,delivery time ekdam fast din mai paaye,1
1101,package ramrari pack gareko thiyo damage kehi pani thiyena,daraz.com.np,Electronics,5.0,delivery,package ramrari pack damage kehi thiyena,1
1102,courier le ghar samma na aayera call garera bolayo,daraz.com.np,Electronics,2.0,delivery,courier ghar samma aayera call bolayo,1
1103,delivery expected bhanda chito aayo khusi lagyo,daraz.com.np,Electronics,5.0,delivery,delivery expected bhanda chito khusi lagyo,1
1104,box open garda ali crush bhako jasto lagyo,daraz.com.np,Electronics,3.0,delivery,box open garda ali crush bhako jasto lagyo,1
1105,delivery ko lagi 1 week kurda pani aayena last ma cancel garnu paryo,daraz.com.np,Electronics,1.0,delivery,delivery week kurda aayena last cancel garnu paryo,1
1106,package ramrari seal nagareko jasto lagyo ali unsafe thiyo,daraz.com.np,Electronics,2.0,delivery,package ramrari seal nagareko jasto lagyo ali unsafe,1
1107,delivery time thik thiyo tara courier ko attitude ramro thiyena,daraz.com.np,Electronics,2.0,delivery,delivery time thik courier attitude ramro thiyena,1
1108,saman time mai aayo ramrari pack gareko thiyo,daraz.com.np,Electronics,5.0,delivery,saman time mai ramrari pack,1
1109,delivery ma ali delay bhayo tara finally product paaye,daraz.com.np,Electronics,3.0,delivery,delivery ali delay finally product paaye,1
1110,wrong address ma pathauna khojyo delivery team le,daraz.com.np,Electronics,1.0,delivery,wrong address pathauna khojyo delivery team,1
1111,battery is not that great sound quality is mid and it's makes beep sound while changing the song the other touch like pause/play and volume up/down doesn't make a beep noise in it,daraz.com.np,Electronics,4.0,product_feedback,battery not great sound quality mid makes beep sound changing song touch like pause play volume doesn make beep noise,2
1112,This is the very good for me this airbeats. It has very hard bass sound. battery backup is the very good. I satisfied from this product. Thank daraz.,daraz.com.np,Electronics,4.0,product_feedback,very good airbeats very hard bass sound battery backup very good satisfied product thank daraz,2
1113,"charging case ko hinge chai ali weak ra cheap lagyo, top part ali rattle ni garxa but the sound is the best i have listened to in this price range so overall for the price its good, but i am bit worried the hinge might break",daraz.com.np,Electronics,4.0,product_feedback,charging case hinge chai ali weak cheap lagyo top part ali rattle sound best listened price range overall price good bit worried hinge might break,2
1114,This earbuds is best for low budget and sound quality is average not bad!,daraz.com.np,Electronics,4.0,product_feedback,earbuds best low budget sound quality average not bad,2
1115,yo product order gareko yo sanga 5 patak vayo sarai ramro xa sound pani ramro battery ?? backup pani ramro xa saboile lida hunxa poisa asool hunxa mero bichar ma yatiko product lai 2500 halda pani kam hunxa jhan yati kam price ma pauda kina xodnu hunxa order garihalnus hjr haru pani,daraz.com.np,Electronics,4.0,product_feedback,product order sanga patak sarai ramro sound ramro battery backup ramro saboile lida poisa asool mero bichar yatiko product halda kam jhan yati kam price pauda kina xodnu order garihalnus hjr haru,2
1116,very nice and affordable although bass in low and sound quality in public places is low,daraz.com.np,Electronics,4.0,product_feedback,very nice affordable although bass low sound quality public places low,2
1117,battery ko chai tension lina pardaina dhukka chalxa 5-6 hrs sound chai thikai ko ramroi xa,daraz.com.np,Electronics,4.0,product_feedback,battery chai tension lina pardaina dhukka chalxa hrs sound chai thikai ramroi,2
1118,"After using it For a month the only Thing that's good is Battery backup , if you use this continuously it gives you 2 day backup smoothly , but if you use this casually then , it can give you 3 days battery backup. BASS - OK ( NOT TO GOOD ) BUILD - AVERAGE BATTERY BACKUP - EXCELLENT TIME TO TAKE FULL CHARGE - 50-55 MIN OVERALL BUDGET FRIENDLY PRODUCT. SUGGESTED TO BUY IT , NO REGET AFTER BUYING IT....??",daraz.com.np,Electronics,4.0,product_feedback,using month thing good battery backup use continuously gives day backup smoothly use casually can give days battery backup bass ok not good build average battery backup excellent time take full charge min overall budget friendly product suggested buy no reget buying,2
1119,I really loved this one. The sound quality is great also the battery life amazing 10/10 recommended.,daraz.com.np,Electronics,4.0,product_feedback,really loved one sound quality great also battery life amazing recommended,2
1120,"The earbuds are lightweight but not very comfortable to wear. If the earbuds were a little smaller, it would be nicer. The sound quality is average. For the price of 1000, they connect fast, but there is a small delay sometimes. The battery life is average.",daraz.com.np,Electronics,4.0,product_feedback,earbuds lightweight not very comfortable wear earbuds little smaller would nicer sound quality average price connect fast small delay sometimes battery life average,2
1121,great connectivity ..we all have our own preferences product is good for a normal person.,daraz.com.np,Electronics,4.0,product_feedback,great connectivity preferences product good normal person,2
1122,I feel good ?????? this product good at this price range if you have more money go through other products. in this segment babal x beat bass babal x 2 din lagako x parcel garan suru ma ta thik x ahila yab kahin din paxi haraula,daraz.com.np,Electronics,4.0,product_feedback,feel good product good price range more money go products segment babal beat bass babal din lagako parcel garan suru thik ahila yab kahin din paxi haraula,2
1123,product ramro xa yo mero 4 patak ko kinai ho ramro xa battery ?? backup pani ramro xa lida hunxa,daraz.com.np,Electronics,4.0,product_feedback,product ramro mero patak kinai ramro battery backup ramro lida,2
1124,"Ramrari lagyo overall ma left earbud ma chaii halka problem xa , radio ko jasto syaa sound aaunxa.",daraz.com.np,Electronics,4.0,product_feedback,ramrari lagyo overall left earbud chaii halka problem radio jasto syaa sound aaunxa,2
1125,nice looks ramro xa ! sound ni ramro xa,daraz.com.np,Electronics,4.0,product_feedback,nice looks ramro sound ramro,2
1126,product xitei available vayo Ra yo range ma sound quality Pani ramro xa malai yo price lagi one of the best earbuds yehi ho jasto lago jasma malai yesko looks Pani dherei ramro lageko xa,daraz.com.np,Electronics,4.0,product_feedback,product xitei available range sound quality ramro malai price one best earbuds yehi jasto lago jasma malai yesko looks dherei ramro lageko,2
1127,price Anusar Saman thaki ho??,daraz.com.np,Electronics,3.0,product_feedback,price anusar saman thaki,2
1128,The build quality is not good but the sound is amazing. Battery backup is very good. It takes more than 2.5 hours to fully charge. Whenever you receive a call it announces the phone number even though you turn off from setting of mobile which nobody loves. Call announcements is irritating. if you are looking for the sound quality and battery backup go for it.,daraz.com.np,Electronics,3.0,product_feedback,build quality not good sound amazing battery backup very good takes more than hours fully charge whenever receive call announces phone number even though turn setting mobile nobody loves call announcements irritating looking sound quality battery backup go,2
1129,Well to be honest I love the earbuds and all the features but Malai matra hoki kina ho earbuds Halka thulo lagyo Mero suggestions producers lai k xa vane tapaile earbuds lai minimize plus customize garnus mainly sounds ra battery ma enhance garyo vane genuinely product is 10/ 10,daraz.com.np,Electronics,3.0,product_feedback,well honest love earbuds features malai matra hoki kina earbuds halka thulo lagyo mero suggestions producers vane tapaile earbuds minimize plus customize garnus mainly sounds battery enhance vane genuinely product,2
1130,It's my first time using earbuds. Does it usually stay on even when the case is closed? My phone often gets connected to it even when the case is closed. I also tried manually turning off the earbuds. But it turns on after a while somehow.,daraz.com.np,Electronics,3.0,product_feedback,first time using earbuds usually stay even case closed phone often gets connected even case closed also tried manually turning earbuds turns somehow,2
1131,"earbod maa euta problem dekhiyo, esko light 24 hours baleko balei gariraxw.....",daraz.com.np,Electronics,3.0,product_feedback,earbod maa euta problem dekhiyo esko light hours baleko balei gariraxw,2
1132,"i received the product in time Nice earpods for everyday use. Sound is clear, bass is okay, and they are lightweight. Easy to connect and comfortable to wear. Battery lasts well for music and calls. Totally worth the price ???",daraz.com.np,Electronics,3.0,product_feedback,received product time nice earpods everyday use sound clear bass okay lightweight easy connect comfortable wear battery lasts well music calls totally worth price,2
1133,good ramro xa used garda sound ne ramro xa,daraz.com.np,Electronics,3.0,product_feedback,good ramro used garda sound ne ramro,2
1134,"no doubt for 1k sound quality is good, but the thing is the overall quality is compromised the upper cover is basically single layer plastic not a great to be honest. but have long range coverage. if overall good quality is improved it won't be big deal to pay 3/4 hundred extra. if you are reading this review then i suggest if you add 3/4 hundred extra then go for another product. if you have maximum 1k then it is also good. main issue is quality of product.",daraz.com.np,Electronics,3.0,product_feedback,no doubt 1k sound quality good thing overall quality compromised upper cover basically single layer plastic not great honest long range coverage overall good quality improved won big deal pay hundred extra reading review suggest add hundred extra go another product maximum 1k also good main issue quality product,2
1135,sound quality problems with in 14 days ! background sound is coming like distrubinggg..,daraz.com.np,Electronics,3.0,product_feedback,sound quality problems days background sound coming like distrubinggg,2
